system:index,DTM_10m,aspect,dtm10_focal,hillshade,isothermality,ndvi,rain_coldestQuart,rain_driestMonth,rain_driestQuart,rain_mean_annual,rain_seasonailty,rain_warmestQuart,rain_wettestMonth,rain_wettestQuart,slope,soil_bd,soil_carbon,soil_ph,soil_sand,temp_annual_range,temp_coldestQuart,temp_diurnal_range,temp_driestQuart,temp_max_warmestMonth,temp_mean_annual,temp_min_coldestMonth,temp_seasonality,temp_warmestQuart,temp_wettestQuart,x,y,.geo
0,191.59358,265.92728108883506,42.23601006769165,248.03849895098338,27.0,0.56895,596.0,110.0,388.0,2394.0,31.0,567.0,306.0,843.0,36.23583815630247,108,16,66,56,155.0,5.0,42.0,60.0,139.0,52.0,-16.0,4009.0,104.0,37.0,5.302984480065057,61.83437499438469,
1,123.70941,318.33732688310096,57.69035054389449,244.38809712520793,27.0,0.7244,571.0,105.0,373.0,2312.0,32.0,548.0,301.0,820.0,37.5233024285467,88,11,52,57,156.0,14.0,43.0,70.0,149.0,62.0,-7.0,4030.0,114.0,47.0,5.323968029938462,61.82812499438524,
2,235.86415,262.15603344372835,37.07464863493624,212.2612043610369,27.0,0.74075,586.0,108.0,382.0,2362.0,32.0,559.0,305.0,835.0,21.78823543209007,101,11,55,59,155.0,9.0,43.0,64.0,143.0,56.0,-12.0,4034.0,109.0,41.0,5.328380767633949,61.82812499438524,
3,328.00336,266.6594164741577,24.895638854773466,216.5374797516179,27.0,0.6816,608.0,112.0,394.0,2433.0,31.0,576.0,308.0,855.0,21.94142463302277,88,9,56,58,157.0,-1.0,43.0,55.0,135.0,47.0,-22.0,4044.0,100.0,32.0,5.337206243024925,61.82812499438524,
4,187.30682,334.5025080294075,85.48064796766043,231.50058058947127,27.0,0.7564,571.0,105.0,373.0,2312.0,32.0,548.0,301.0,820.0,43.75342978916762,74,14,53,56,156.0,14.0,43.0,70.0,149.0,62.0,-7.0,4030.0,114.0,47.0,5.319194159549958,61.8260416610521,
5,331.59238,157.7305673590364,66.64149410571851,173.97205953439507,27.0,0.7685,586.0,108.0,382.0,2362.0,32.0,559.0,305.0,835.0,31.960988270875877,95,12,56,57,155.0,9.0,43.0,64.0,143.0,56.0,-12.0,4034.0,109.0,41.0,5.328019035799106,61.8260416610521,
6,389.71375,298.2850762410495,66.17240605187568,212.42492694778832,27.0,0.6366,608.0,112.0,394.0,2433.0,31.0,576.0,308.0,855.0,36.962219926362806,89,10,56,55,157.0,-1.0,43.0,55.0,135.0,47.0,-22.0,4044.0,100.0,32.0,5.336843912048326,61.8260416610521,
7,54.930195,282.35346627816864,61.20756757170761,195.52670849692072,27.0,0.7504,599.0,110.0,390.0,2407.0,31.0,570.0,307.0,848.0,33.171724074171635,82,13,55,55,156.0,3.0,43.0,59.0,138.0,51.0,-18.0,4023.0,103.0,36.0,5.301184528517254,61.82395832771895,
8,79.7479,317.40308302992196,73.16289179060927,200.85340297281104,27.0,0.7922,599.0,110.0,390.0,2407.0,31.0,570.0,307.0,848.0,37.30343346991177,94,14,51,54,156.0,3.0,43.0,59.0,138.0,51.0,-18.0,4023.0,103.0,36.0,5.305596667117491,61.82395832771895,
9,149.66158,328.1013282027376,85.54777618110046,240.75591149680207,27.0,0.79225,605.0,111.0,392.0,2423.0,31.0,574.0,308.0,852.0,43.17101212554755,101,17,52,52,156.0,1.0,43.0,57.0,135.0,48.0,-21.0,4027.0,101.0,34.0,5.310008805717727,61.82395832771895,
10,264.61243,329.40501156075055,88.82742992222205,240.26213473277275,27.0,0.7645,605.0,111.0,392.0,2423.0,31.0,574.0,308.0,852.0,45.253874613218365,96,20,54,57,156.0,1.0,43.0,57.0,135.0,48.0,-21.0,4027.0,101.0,34.0,5.3144209443179635,61.82395832771895,
11,373.24448,293.69314801262203,72.98427198071408,224.51687169385482,27.0,0.7551,612.0,113.0,397.0,2447.0,31.0,580.0,309.0,858.0,36.64334170367642,86,18,52,56,155.0,-2.0,42.0,53.0,132.0,45.0,-23.0,4019.0,98.0,30.0,5.3188330829182,61.82395832771895,
12,210.43118,301.16667683273334,59.71361457381948,235.98712828457005,27.0,0.68965,599.0,110.0,390.0,2407.0,31.0,570.0,307.0,848.0,38.75441981629314,90,12,55,55,156.0,3.0,43.0,59.0,138.0,51.0,-18.0,4023.0,103.0,36.0,5.300824705845971,61.821874994385794,
13,300.27338,281.49108225205975,87.90475259112863,212.42835957421562,27.0,0.7481,599.0,110.0,390.0,2407.0,31.0,570.0,307.0,848.0,40.68985699371956,97,11,57,57,156.0,3.0,43.0,59.0,138.0,51.0,-18.0,4023.0,103.0,36.0,5.305236544968329,61.821874994385794,
14,364.07913,311.1826668447443,81.41486515829521,218.40100235305277,27.0,0.75395,605.0,111.0,392.0,2423.0,31.0,574.0,308.0,852.0,34.950654418336796,98,12,56,54,156.0,1.0,43.0,57.0,135.0,48.0,-21.0,4027.0,101.0,34.0,5.3096483840906865,61.821874994385794,
15,366.70316,158.48106067753776,26.999271702127455,157.45359982423238,27.0,0.7385,593.0,109.0,386.0,2388.0,32.0,565.0,307.0,844.0,19.037835236224595,119,5,48,59,158.0,6.0,43.0,63.0,142.0,54.0,-16.0,4099.0,108.0,38.0,5.386502391839243,61.807291661053775,
16,409.54285,143.45422675171187,44.11836363459545,129.98142457463774,27.0,0.6991,596.0,111.0,389.0,2422.0,32.0,582.0,310.0,855.0,29.520278158490314,102,12,54,56,160.0,5.0,44.0,62.0,142.0,53.0,-18.0,4101.0,107.0,37.0,5.28467049863502,61.65104166106776,
17,352.1843,152.47935808323174,39.20835228924982,150.36575921552057,27.0,0.79995,596.0,111.0,389.0,2422.0,32.0,582.0,310.0,855.0,23.14858335486209,103,13,55,52,160.0,5.0,44.0,62.0,142.0,53.0,-18.0,4101.0,107.0,37.0,5.2890579378199964,61.65104166106776,
18,319.12497,164.43204200513117,31.155103948355904,166.63578609713858,27.0,0.8166,603.0,112.0,394.0,2449.0,32.0,588.0,312.0,864.0,16.57327979574883,109,12,55,57,160.0,1.0,44.0,59.0,139.0,50.0,-21.0,4107.0,104.0,34.0,5.293445377004901,61.65104166106776,
19,313.2833,185.48283281158828,25.69532624512246,183.6813246359361,27.0,0.8238,603.0,112.0,394.0,2449.0,32.0,588.0,312.0,864.0,13.212226660615363,92,15,52,55,160.0,1.0,44.0,59.0,139.0,50.0,-21.0,4107.0,104.0,34.0,5.297832816189878,61.65104166106776,
20,320.72797,191.63201689274212,33.197486686770894,190.84799983327346,27.0,0.79395,626.0,116.0,406.0,2516.0,31.0,603.0,315.0,881.0,17.07854258345092,97,12,52,53,159.0,-7.0,44.0,50.0,130.0,41.0,-29.0,4118.0,95.0,26.0,5.302220255374855,61.65104166106776,
21,366.6185,221.72209486175788,49.23957787725539,231.06444301871775,27.0,0.7509,626.0,116.0,406.0,2516.0,31.0,603.0,315.0,881.0,30.812045358617127,105,11,51,55,159.0,-7.0,44.0,50.0,130.0,41.0,-29.0,4118.0,95.0,26.0,5.306607694559831,61.65104166106776,
22,265.98886,150.41256027591902,44.31718702405746,142.2252759459175,28.0,0.80675,538.0,100.0,354.0,2230.0,33.0,541.0,295.0,797.0,28.82660757647126,90,12,54,54,160.0,22.0,45.0,82.0,160.0,72.0,0.0,4124.0,125.0,56.0,5.288701526536423,61.648958327734604,
23,235.71715,175.8919338741925,50.78279584945743,174.7519980162602,28.0,0.8156,549.0,102.0,362.0,2268.0,33.0,549.0,298.0,808.0,28.443127989109602,112,12,54,54,159.0,20.0,45.0,79.0,157.0,69.0,-2.0,4103.0,122.0,53.0,5.293088670067008,61.648958327734604,
24,237.23788,187.22082586225747,50.261195936380794,193.59207115816537,28.0,0.79745,549.0,102.0,362.0,2268.0,33.0,549.0,298.0,808.0,28.442766920840548,92,13,52,56,159.0,20.0,45.0,79.0,157.0,69.0,-2.0,4103.0,122.0,53.0,5.2974758135976625,61.648958327734604,
25,253.48874,182.8813611765977,40.253471242287105,183.06753406623355,28.0,0.8038,553.0,103.0,364.0,2283.0,33.0,552.0,300.0,814.0,21.774555221256552,101,6,51,55,160.0,18.0,45.0,78.0,156.0,68.0,-4.0,4132.0,121.0,51.0,5.30186295712832,61.648958327734604,
26,272.73523,204.76364184892003,33.2079483555772,210.41968989999063,28.0,0.8116,553.0,103.0,364.0,2283.0,33.0,552.0,300.0,814.0,19.019350469522628,109,10,55,56,160.0,18.0,45.0,78.0,156.0,68.0,-4.0,4132.0,121.0,51.0,5.306250100658975,61.648958327734604,
27,332.29532,200.48480817148217,70.56448101914019,217.63718732147333,28.0,0.75325,546.0,102.0,360.0,2258.0,33.0,546.0,297.0,806.0,37.52852663120439,108,14,55,58,159.0,21.0,45.0,80.0,158.0,70.0,-1.0,4115.0,123.0,54.0,5.31063724418963,61.648958327734604,
28,293.95605,166.19229326588794,147.11451455220703,148.93644326126093,28.0,0.6661,545.0,102.0,360.0,2256.0,33.0,418.0,297.0,805.0,53.7962734688265,116,15,49,55,160.0,21.0,45.0,80.0,159.0,70.0,-1.0,4140.0,123.0,54.0,5.328185818312253,61.648958327734604,
29,302.43427,129.05680719830045,52.00148863887656,108.01873034393975,28.0,0.75095,538.0,100.0,354.0,2230.0,33.0,541.0,295.0,797.0,36.72017937333949,101,11,50,56,160.0,22.0,45.0,82.0,160.0,72.0,0.0,4124.0,125.0,56.0,5.283958322353657,61.646874994401465,
30,173.92291,138.5053399341445,46.97306222439817,115.24590731288846,28.0,0.80165,538.0,100.0,354.0,2230.0,33.0,541.0,295.0,797.0,33.317374068577415,110,11,52,60,160.0,22.0,45.0,82.0,160.0,72.0,0.0,4124.0,125.0,56.0,5.288345170275635,61.646874994401465,
31,115.436874,161.75908317118356,39.70077035816949,161.41687898860485,28.0,0.83295,549.0,102.0,362.0,2268.0,33.0,549.0,298.0,808.0,22.568512616214626,115,9,55,60,159.0,20.0,45.0,79.0,157.0,69.0,-2.0,4103.0,122.0,53.0,5.292732018197542,61.646874994401465,
32,104.844505,186.1923266301267,40.78985898388189,186.5544609392401,28.0,0.82865,549.0,102.0,362.0,2268.0,33.0,549.0,298.0,808.0,21.86131505827457,92,14,53,56,159.0,20.0,45.0,79.0,157.0,69.0,-2.0,4103.0,122.0,53.0,5.29711886611952,61.646874994401465,
33,131.46335,205.8295244582887,45.07043549632111,212.72778108875127,28.0,0.8103,553.0,103.0,364.0,2283.0,33.0,552.0,300.0,814.0,27.684662830951947,86,8,49,59,160.0,18.0,45.0,78.0,156.0,68.0,-4.0,4132.0,121.0,51.0,5.3015057140414985,61.646874994401465,
34,222.35696,185.3897890352707,40.52787792480882,199.84408553227894,28.0,0.791,553.0,103.0,364.0,2283.0,33.0,552.0,300.0,814.0,23.90456250447551,92,13,49,58,160.0,18.0,45.0,78.0,156.0,68.0,-4.0,4132.0,121.0,51.0,5.305892561963477,61.646874994401465,
35,210.40857,156.37911996524096,54.89564872646012,159.53872864361412,28.0,0.79885,546.0,102.0,360.0,2258.0,33.0,546.0,297.0,806.0,22.214512419833067,106,12,50,62,159.0,21.0,45.0,80.0,158.0,70.0,-1.0,4115.0,123.0,54.0,5.310279409885454,61.646874994401465,
36,182.6093,164.3137130234334,81.35106874193352,158.27960656484458,28.0,0.7864,546.0,102.0,360.0,2258.0,33.0,546.0,297.0,806.0,34.64225844189651,114,16,48,61,159.0,21.0,45.0,80.0,158.0,70.0,-1.0,4115.0,123.0,54.0,5.314666257807433,61.646874994401465,
37,150.24388,167.14678252508392,102.18844436006528,158.87986747428226,28.0,0.7547,542.0,101.0,357.0,2244.0,33.0,544.0,296.0,801.0,44.40905105560974,122,14,46,57,159.0,22.0,45.0,81.0,159.0,71.0,0.0,4121.0,125.0,55.0,5.31905310572941,61.646874994401465,
38,104.83564,159.96337861822593,78.60714661183658,160.9171392335776,28.0,0.7459,542.0,101.0,357.0,2244.0,33.0,544.0,296.0,801.0,32.69796783699908,121,14,50,56,159.0,22.0,45.0,81.0,159.0,71.0,0.0,4121.0,125.0,55.0,5.3234399536513894,61.646874994401465,
39,119.10585,77.88385430022181,26.98926993122083,130.09118835927106,28.0,0.7935,538.0,100.0,354.0,2230.0,33.0,541.0,295.0,797.0,19.332549189961068,106,11,49,60,160.0,22.0,45.0,82.0,160.0,72.0,0.0,4124.0,125.0,56.0,5.2879888690255665,61.644791661068325,
40,68.66674,117.79649782204622,13.555307662723841,157.8034351710483,28.0,0.8061,549.0,102.0,362.0,2268.0,33.0,549.0,298.0,808.0,10.152090748433983,89,8,44,62,159.0,20.0,45.0,79.0,157.0,69.0,-2.0,4103.0,122.0,53.0,5.292375421384429,61.644791661068325,
41,72.8116,139.44173787007753,18.221792138789898,174.50475460634263,28.0,0.7903,553.0,103.0,364.0,2283.0,33.0,552.0,300.0,814.0,11.705115767692206,98,9,47,58,160.0,18.0,45.0,78.0,156.0,68.0,-4.0,4132.0,121.0,51.0,5.301148526102297,61.644791661068325,
42,94.428406,175.88208636349182,48.83983330445584,190.2836965634553,28.0,0.7392,553.0,103.0,364.0,2283.0,33.0,552.0,300.0,814.0,28.404635647618335,94,13,48,63,160.0,18.0,45.0,78.0,156.0,68.0,-4.0,4132.0,121.0,51.0,5.30553507846123,61.644791661068325,
43,361.52902,158.06476643819033,16.58988264879359,176.12197075536326,27.0,0.71895,542.0,102.0,358.0,2255.0,33.0,419.0,297.0,805.0,10.139335337589737,126,8,50,61,161.0,21.0,45.0,81.0,160.0,70.0,-1.0,4175.0,124.0,54.0,5.302064442348266,61.59895832773908,
44,334.23267,126.11161117372266,24.988947728285066,138.3708485740417,27.0,0.73125,542.0,102.0,358.0,2255.0,33.0,419.0,297.0,805.0,17.401203084294938,128,9,49,61,161.0,21.0,45.0,81.0,160.0,70.0,-1.0,4175.0,124.0,54.0,5.306444503845183,61.59895832773908,
45,260.59366,117.4394572876119,24.824980872095843,125.50202898521127,27.0,0.74015,536.0,100.0,354.0,2235.0,33.0,416.0,295.0,799.0,21.151285968117662,117,9,50,60,161.0,22.0,45.0,82.0,161.0,72.0,0.0,4160.0,125.0,56.0,5.3108245653421,61.59895832773908,
46,190.30513,142.44870849502132,29.528271207355644,145.2250151421907,27.0,0.72005,536.0,100.0,354.0,2235.0,33.0,416.0,295.0,799.0,20.557787379228227,114,9,49,62,161.0,22.0,45.0,82.0,161.0,72.0,0.0,4160.0,125.0,56.0,5.315204626839017,61.59895832773908,
47,158.43565,155.5841689351248,14.693215249476745,168.89879773539897,27.0,0.71065,532.0,100.0,352.0,2222.0,33.0,543.0,294.0,795.0,9.592927373735872,114,8,49,65,162.0,23.0,45.0,83.0,162.0,73.0,0.0,4160.0,127.0,57.0,5.319584688335934,61.59895832773908,
48,147.639,96.33561624930987,9.223344804253676,159.4095915700847,27.0,0.70675,532.0,100.0,352.0,2222.0,33.0,543.0,294.0,795.0,8.492146663261298,113,8,48,66,162.0,23.0,45.0,83.0,162.0,73.0,0.0,4160.0,127.0,57.0,5.32396474983278,61.59895832773908,
49,109.18484,107.35783662600659,13.713036771108682,148.96837108327693,27.0,0.6977,538.0,101.0,355.0,2239.0,33.0,415.0,296.0,801.0,11.206184360079483,111,8,52,64,162.0,23.0,45.0,82.0,162.0,72.0,0.0,4165.0,126.0,56.0,5.328344811329697,61.59895832773908,
50,317.1164,127.28481354272027,19.528410568032847,147.35052976726647,27.0,0.69605,562.0,105.0,370.0,2324.0,33.0,565.0,303.0,827.0,17.886506747759842,115,6,47,55,161.0,15.0,45.0,74.0,154.0,64.0,-7.0,4157.0,119.0,48.0,5.297328163461407,61.59687499440594,
51,299.5351,177.9230115855577,42.65433742050814,177.80936766434826,27.0,0.73375,542.0,102.0,358.0,2255.0,33.0,419.0,297.0,805.0,23.7347556641089,125,5,50,59,161.0,21.0,45.0,81.0,160.0,70.0,-1.0,4175.0,124.0,54.0,5.301707930442086,61.59687499440594,
52,252.75316,152.25659954323444,57.22068169408107,133.4977846445716,27.0,0.7662,542.0,102.0,358.0,2255.0,33.0,419.0,297.0,805.0,34.30919315237875,126,10,49,59,161.0,21.0,45.0,81.0,160.0,70.0,-1.0,4175.0,124.0,54.0,5.306087697422765,61.59687499440594,
53,196.43286,152.338012223771,48.18302466610354,143.2960481407829,27.0,0.78,536.0,100.0,354.0,2235.0,33.0,416.0,295.0,799.0,30.218435767059795,115,8,51,58,161.0,22.0,45.0,82.0,161.0,72.0,0.0,4160.0,125.0,56.0,5.310467464403444,61.59687499440594,
54,112.23489,152.21660636966018,41.94084695676495,138.21696846434804,27.0,0.74325,536.0,100.0,354.0,2235.0,33.0,416.0,295.0,799.0,29.071915822832445,114,8,49,61,161.0,22.0,45.0,82.0,161.0,72.0,0.0,4160.0,125.0,56.0,5.314847231384123,61.59687499440594,
55,98.22479,182.85838275228866,36.24997720745401,187.37345303361948,27.0,0.7228,532.0,100.0,352.0,2222.0,33.0,543.0,294.0,795.0,23.795476614265706,113,8,50,63,162.0,23.0,45.0,83.0,162.0,73.0,0.0,4160.0,127.0,57.0,5.319226998364802,61.59687499440594,
56,107.31726,170.3770825404023,41.1752860794379,176.30486756150418,27.0,0.7385,532.0,100.0,352.0,2222.0,33.0,543.0,294.0,795.0,28.885102952841955,112,8,49,66,162.0,23.0,45.0,83.0,162.0,73.0,0.0,4160.0,127.0,57.0,5.32360676534541,61.59687499440594,
57,289.43338,141.15529781738263,31.41711799417324,128.46411436604737,27.0,0.6417,562.0,105.0,370.0,2324.0,33.0,565.0,303.0,827.0,28.04893353878177,112,7,47,56,161.0,15.0,45.0,74.0,154.0,64.0,-7.0,4157.0,119.0,48.0,5.29697200097529,61.59479166107278,
